SourceRowId;Date;DocumentId;DocumentLineId;ProductId;ProductName;SpendOriginalCurrency;OriginalCurrency;SpendEUR;Quantity;UOM;VendorId;VendorName;VendorCity;VendorCountry;CategoryL1;CategoryL2
81395;43998;DOC2ADF9C7299D;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81396;44000;DOC2BE2FAAED41;2;;;595,118993;EUR;595,118993;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81397;44049;DOC213AF9D5660;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81398;44050;DOC26ECF2543FB;2;;;2762,631794;EUR;2762,631794;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81399;44052;DOC24D04066CE1;2;;;2762,631794;EUR;2762,631794;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81400;44034;DOC2B2B83A6128;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81401;44037;DOC22D091C0CB8;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81402;44038;DOC24145C4E90C;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81403;44040;DOC2410BBE34BA;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81404;44053;DOC248C65B88EF;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81405;44060;DOC29B3D1A47C2;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81406;44062;DOC2259A58B73E;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81407;44064;DOC2F17DB72C6E;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81408;44069;DOC2C0913229C2;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81409;44070;DOC25BDB2534F4;2;;;916,25301;EUR;916,25301;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81410;44076;DOC280AF065FCF;2;;;916,25301;EUR;916,25301;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81411;44077;DOC2F4B23170A2;2;;;916,25301;EUR;916,25301;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81412;44082;DOC28EACB27672;2;;;916,25301;EUR;916,25301;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81413;44085;DOC29E22509D55;2;;;916,25301;EUR;916,25301;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81414;44092;DOC244573E626B;2;;;697,600586;EUR;697,600586;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81415;44094;DOC2E4A10F5DC5;2;;;697,600586;EUR;697,600586;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81416;44097;DOC217AA6BFE36;2;;;666,443179;EUR;666,443179;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81417;44098;DOC2763075F7C1;2;;;697,600586;EUR;697,600586;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81418;44098;DOC29ECC966B37;2;;;697,600586;EUR;697,600586;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81419;44098;DOC25572D2880E;2;;;666,443179;EUR;666,443179;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81420;44104;DOC2251E38F8D7;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81421;44106;DOC2A25C8841E1;2;;;666,443179;EUR;666,443179;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81422;44106;DOC263B197C170;2;;;666,443179;EUR;666,443179;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81423;44109;DOC2008A9096FA;2;;;697,600586;EUR;697,600586;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81424;44113;DOC2BCDE212077;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81425;44114;DOC2ED1D3397AB;2;;;666,443179;EUR;666,443179;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81426;44114;DOC209AB944F5D;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81427;44115;DOC2624DCD6E8A;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81428;44115;DOC29786F6F7B5;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81429;44117;DOC234F7C5ECFD;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81430;44119;DOC25C77696A74;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81431;44124;DOC249292578E3;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81432;44125;DOC23C6E328EBF;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81433;44130;DOC222B80A5594;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81434;44136;DOC27505395BE0;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81435;44139;DOC26C39E9A267;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81436;44139;DOC2F3F2956C3C;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81437;44139;DOC22462E5EA7D;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81438;44141;DOC293436854EC;2;;;642,793581;EUR;642,793581;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81439;44146;DOC2085E2A3B57;2;;;642,793581;EUR;642,793581;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81440;44147;DOC22B861F67BA;2;;;642,793581;EUR;642,793581;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81441;44149;DOC212C2999E1C;2;;;642,793581;EUR;642,793581;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81442;44152;DOC21A72F8CFF6;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81443;44155;DOC2F7AE47BA89;2;;;642,793581;EUR;642,793581;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81444;44157;DOC295741AC192;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81445;44159;DOC22DA1EE61D3;2;;;435,202662;EUR;435,202662;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81446;44160;DOC2760CA6B7C4;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81447;44160;DOC2F937F13EA9;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81448;44161;DOC2A7EB42ECD8;2;;;435,202662;EUR;435,202662;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81449;44162;DOC26C1CAE5F32;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81450;44163;DOC24CA00BAC4A;2;;;435,202662;EUR;435,202662;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81451;44165;DOC287DE12A074;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81452;44170;DOC20D5DC3026F;2;;;435,202662;EUR;435,202662;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81453;44171;DOC25D14FC2A14;2;;;435,202662;EUR;435,202662;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81454;44190;DOC24FC3294E0B;2;;;486,756284;EUR;486,756284;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81455;44196;DOC2DBC5564CCE;2;;;486,756284;EUR;486,756284;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81456;44196;DOC2F72FD8FE27;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81457;44198;DOC21668BDA5F0;2;;;486,756284;EUR;486,756284;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81458;44204;DOC20567A4AEB2;2;;;486,756284;EUR;486,756284;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81459;44204;DOC2063CCC9644;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81460;44205;DOC22B6543BBB9;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81461;44207;DOC21391626BE4;3;;;13576,62128;EUR;13576,62128;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81462;44210;DOC217D83123BC;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81463;44215;DOC220E7958F6E;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81464;44216;DOC2CF4275DCFF;3;;;13576,62128;EUR;13576,62128;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81465;44216;DOC293CFE90E20;3;;;13576,62128;EUR;13576,62128;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81466;44216;DOC26C80BF4B32;3;;;12575,58008;EUR;12575,58008;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81467;44217;DOC2B3B8AAB6ED;2;;;486,756284;EUR;486,756284;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81468;44219;DOC2927ECA92EC;3;;;969,758663;EUR;969,758663;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81469;44219;DOC2B201E91A28;2;;;706,860217;EUR;706,860217;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81470;44221;DOC2EDA0F55EC6;2;;;706,860217;EUR;706,860217;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81471;44224;DOC259E0907E9D;3;;;969,758663;EUR;969,758663;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81472;44224;DOC2422FD8FDAC;2;;;706,860217;EUR;706,860217;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81473;44225;DOC2D625BB9DDF;3;;;969,758663;EUR;969,758663;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81474;44231;DOC2842EDC965C;3;;;969,758663;EUR;969,758663;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81475;44231;DOC2C856FEAB0D;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81476;44232;DOC299E7EE735B;2;;;706,860217;EUR;706,860217;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81477;44232;DOC29E5CF687B8;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81478;44233;DOC23A7FF47B9A;3;;;12575,58008;EUR;12575,58008;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81479;44240;DOC2415A210E84;3;;;12575,58008;EUR;12575,58008;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81480;44246;DOC2AB86F08F6C;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81481;44250;DOC2DBF9722B83;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81482;44255;DOC27604F80269;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81483;44255;DOC2F8D7841600;2;;;417,684441;EUR;417,684441;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81484;44265;DOC2726DF03DA8;2;;;417,684441;EUR;417,684441;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81485;44268;DOC2773C6AE671;2;;;417,684441;EUR;417,684441;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81486;44270;DOC2C45296A882;2;;;417,684441;EUR;417,684441;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81487;44279;DOC2ECC291B7ED;2;;;417,684441;EUR;417,684441;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81488;44285;DOC211D53BD2F5;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81489;44287;DOC248C8F4E7A1;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81490;44292;DOC260D4C441F9;2;;;294,639793;EUR;294,639793;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81491;44292;DOC272836E03BA;2;;;294,639793;EUR;294,639793;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81492;44294;DOC227D1A88D8B;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81493;44297;DOC26B5973D2C1;3;;;136,808964;EUR;136,808964;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81494;44299;DOC288FBCB8312;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81495;44299;DOC242B334B570;3;;;136,808964;EUR;136,808964;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81496;44300;DOC2FC7DB26784;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81497;44302;DOC2AA29EB093F;2;;;294,639793;EUR;294,639793;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81498;44302;DOC2AA29EB093F;3;;;136,808964;EUR;136,808964;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81499;44307;DOC21ACF36D2E0;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81500;44308;DOC24029935020;2;;;294,639793;EUR;294,639793;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81501;44309;DOC2F436D2EE0A;2;;;294,639793;EUR;294,639793;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81502;44312;DOC24C151CA59C;3;;;136,808964;EUR;136,808964;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81503;44313;DOC2788D4DBAC9;3;;;136,808964;EUR;136,808964;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81504;44313;DOC245A4E9F75D;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81505;44314;DOC2DD307FD725;2;;;250,760821;EUR;250,760821;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81506;44317;DOC24DDDFD44E3;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81507;44317;DOC24C74F8637F;2;;;250,760821;EUR;250,760821;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81508;44318;DOC2B7EFE78E1F;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81509;44326;DOC21888530347;2;;;250,760821;EUR;250,760821;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81510;44328;DOC208C9A0E1BA;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81511;44328;DOC2F5D0405137;2;;;250,760821;EUR;250,760821;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81512;44329;DOC2601125A37C;2;;;250,760821;EUR;250,760821;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81513;44334;DOC2CB6426274F;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81514;44336;DOC22AAC6B252B;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81515;44336;DOC2C5DD2A1054;2;;;354,368585;EUR;354,368585;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81516;44340;DOC26A90A9F248;2;;;354,368585;EUR;354,368585;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81517;44342;DOC2059D465776;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81518;44349;DOC22561C0AFF4;2;;;354,368585;EUR;354,368585;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81519;44349;DOC21204B88209;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81520;44355;DOC29B1F277884;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81521;44357;DOC2D8CEDA3D9F;2;;;354,368585;EUR;354,368585;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81522;44358;DOC2C6B456618E;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81523;44359;DOC21D6DEC5DD8;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81524;44361;DOC2FD5BA1C99B;2;;;354,368585;EUR;354,368585;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81525;44370;DOC25DE739891F;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81526;44373;DOC2001DF7124C;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81527;44375;DOC26DCF52072D;2;;;725,75487;EUR;725,75487;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81528;44397;DOC21248C98C66;2;;;573,096087;EUR;573,096087;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81529;44406;DOC2EDCB89297A;3;;;573,096087;EUR;573,096087;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81530;44407;DOC2FE1D239706;3;;;573,096087;EUR;573,096087;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81531;43918;DOC202B43C9F39;2;;;1663,947367;EUR;1663,947367;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81532;43928;DOC25ED833DFED;2;;;1663,947367;EUR;1663,947367;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81533;43931;DOC28F423877EF;2;;;1663,947367;EUR;1663,947367;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81534;43931;DOC27F9BCD5ECD;2;;;1663,947367;EUR;1663,947367;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81535;43944;DOC2B3887CA21B;2;;;1663,947367;EUR;1663,947367;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81536;43993;DOC26A2F59BCB4;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81537;43993;DOC2B8B944D0A8;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81538;44002;DOC2D0961ECBA8;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81539;44005;DOC2CD25A611D2;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81540;44010;DOC206F0074000;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81541;44011;DOC2109FE7D009;2;;;2362,28205;EUR;2362,28205;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81542;44012;DOC2BC92BA769F;2;;;2362,28205;EUR;2362,28205;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81543;44026;DOC226B2907C53;2;;;2362,28205;EUR;2362,28205;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81544;44030;DOC215A5893F81;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81545;44034;DOC22A0EB15D9F;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81546;44035;DOC2C23A8E7F0F;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81547;44036;DOC20850D03DA8;2;;;2362,28205;EUR;2362,28205;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81548;44036;DOC28D632ADD4D;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81549;44040;DOC2155E84083D;2;;;2362,28205;EUR;2362,28205;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81550;44042;DOC29D8BA537C5;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81551;44064;DOC29A7F5BC740;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81552;44064;DOC22260EF38EA;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81553;44065;DOC272DEEADB23;2;;;2762,631794;EUR;2762,631794;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81554;44078;DOC2E046938489;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81555;44078;DOC2C4E6228A27;2;;;2713,897771;EUR;2713,897771;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81556;44080;DOC2AFACCF9A5D;2;;;2713,897771;EUR;2713,897771;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81557;44089;DOC2C7534CE432;2;;;2713,897771;EUR;2713,897771;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81558;44093;DOC231A37480D8;2;;;2713,897771;EUR;2713,897771;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81559;44098;DOC2F6F153E32E;2;;;2713,897771;EUR;2713,897771;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81560;44100;DOC248B9D34BE0;2;;;2033,448358;EUR;2033,448358;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81561;44105;DOC20F654B5B76;2;;;2033,448358;EUR;2033,448358;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81562;44106;DOC2A4A4D4B703;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81563;44110;DOC2AEF7B29644;2;;;967,67316;EUR;967,67316;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81564;44111;DOC2C9009A96B7;2;;;2033,448358;EUR;2033,448358;;;50;MEIDL Spedition GmbH;MATTERSBURG;AT;Indirect;Facility Management
81565;44182;DOC26D1CEB3BAE;2;;;110,501299;EUR;110,501299;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81566;44182;DOC2A45275364B;2;;;93,929783;EUR;93,929783;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81567;44182;DOC2CD82167E87;2;;;176,741383;EUR;176,741383;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81568;44183;DOC281347D6CC8;3;;;147,83779;EUR;147,83779;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81569;44183;DOC235C7A9702D;2;;;365,253877;EUR;365,253877;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81570;44183;DOC2DD37567CD5;3;;;178,709366;EUR;178,709366;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81571;44183;DOC2311A9CDB24;2;;;59,903917;EUR;59,903917;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81572;44183;DOC20BE4F4F482;4;;;194,977408;EUR;194,977408;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81573;44184;DOC2490DE6F8DA;3;;;147,83779;EUR;147,83779;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
81574;44184;DOC23E46315D61;2;;;52,02279;EUR;52,02279;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
